tick,time_s,speed_kph,target_speed_kph,steering,steering_wheel_deg,throttle,brake,parking,slip_deg,target_slip_deg,lateral_error_m,damage,laps
800,40.038,19.762,32.400,-1.0000,-386.295,0.2176,0.0000,0.0000,-81.438,6.793,14.836,0.000,0
802,40.107,19.243,32.400,-1.0000,-421.543,0.2213,0.0000,0.0000,-83.459,6.793,14.740,0.000,0
803,40.175,18.824,32.400,-1.0000,-450.000,0.2243,0.0000,0.0000,-83.757,6.793,14.640,0.000,0
804,40.243,18.548,32.400,-1.0000,-450.000,0.2263,0.0000,0.0000,-83.775,6.793,14.538,0.000,0
806,40.311,18.403,32.400,-1.0000,-450.000,0.2274,0.0000,0.0000,-83.354,6.793,14.431,0.000,0
807,40.382,18.070,32.400,-1.0000,-450.000,0.2275,0.0000,0.0000,-82.537,5.654,14.782,0.000,0
809,40.457,17.427,32.400,-1.0000,-450.000,0.2321,0.0000,0.0000,-80.945,5.654,14.663,0.000,0
810,40.527,17.681,32.400,-1.0000,-450.000,0.2303,0.0000,0.0000,-78.861,5.654,14.538,0.000,0
811,40.599,17.597,32.400,-1.0000,-450.000,0.2309,0.0000,0.0000,-76.354,5.654,14.412,0.000,0
813,40.670,17.301,32.400,-1.0000,-450.000,0.2330,0.0000,0.0000,-73.985,5.654,14.289,0.000,0
814,40.738,17.204,32.400,-1.0000,-450.000,0.2337,0.0000,0.0000,-70.325,5.654,14.170,0.000,0
816,40.813,17.557,32.400,-1.0000,-450.000,0.2312,0.0000,0.0000,-68.604,5.654,14.047,0.000,0
817,40.889,17.598,32.400,-1.0000,-450.000,0.2309,0.0000,0.0000,-62.683,5.654,13.917,0.000,0
819,40.972,17.624,32.400,-1.0000,-450.000,0.2307,0.0000,0.0000,-58.126,5.654,13.784,0.000,0
821,41.056,17.837,32.400,-1.0000,-450.000,0.2292,0.0000,0.0000,-53.715,5.654,13.638,0.000,0
822,41.126,18.146,32.400,-1.0000,-450.000,0.2269,0.0000,0.0000,-49.885,5.654,13.494,0.000,0
823,41.192,18.168,32.400,-1.0000,-450.000,0.2268,0.0000,0.0000,-45.605,5.654,13.359,0.000,0
825,41.257,17.968,32.400,-1.0000,-450.000,0.2282,0.0000,0.0000,-42.435,5.654,13.235,0.000,0
826,41.324,18.217,32.400,-1.0000,-450.000,0.2264,0.0000,0.0000,-39.942,5.654,13.116,0.000,0
827,41.391,18.458,32.400,-1.0000,-450.000,0.2247,0.0000,0.0000,-37.482,5.654,12.995,0.000,0
829,41.458,18.781,32.400,-1.0000,-450.000,0.2224,0.0000,0.0000,-35.436,5.654,12.872,0.000,0
830,41.524,18.563,32.400,-1.0000,-450.000,0.2239,0.0000,0.0000,-34.127,5.654,12.747,0.000,0
831,41.597,18.679,32.400,-1.0000,-450.000,0.2231,0.0000,0.0000,-32.049,5.654,12.620,0.000,0
833,41.672,18.639,32.400,-1.0000,-450.000,0.2234,0.0000,0.0000,-30.485,5.654,12.479,0.000,0
835,41.759,19.490,32.400,-1.0000,-450.000,0.2173,0.0000,0.0000,-28.423,5.654,12.317,0.000,0
836,41.845,19.062,32.400,-1.0000,-450.000,0.2203,0.0000,0.0000,-26.978,5.654,12.129,0.000,0
838,41.934,19.000,32.400,-1.0000,-450.000,0.2208,0.0000,0.0000,-24.362,5.654,11.926,0.000,0
840,42.023,19.335,32.400,-1.0000,-450.000,0.2207,0.0000,0.0000,-22.938,6.793,11.204,0.000,0
842,42.110,19.497,32.400,-1.0000,-450.000,0.2195,0.0000,0.0000,-20.760,6.793,10.953,0.000,0
843,42.191,19.574,32.400,-1.0000,-450.000,0.2189,0.0000,0.0000,-19.023,6.793,10.686,0.000,0
845,42.273,19.945,32.400,-1.0000,-450.000,0.2163,0.0000,0.0000,-17.940,6.793,10.400,0.000,0
847,42.359,20.444,32.400,-1.0000,-450.000,0.2127,0.0000,0.0000,-17.068,6.793,10.091,0.000,0
848,42.449,21.046,32.400,-1.0000,-450.000,0.4630,0.0000,0.0000,-16.400,6.793,9.759,0.000,0
850,42.548,22.984,32.400,-1.0000,-450.000,0.4320,0.0000,0.0000,-15.882,6.793,9.394,0.000,0
853,42.650,24.893,32.400,-1.0000,-450.000,0.4014,0.0000,0.0000,-13.921,6.793,8.993,0.000,0
854,42.748,26.529,32.400,-1.0000,-450.000,0.3752,0.0000,0.0000,-11.525,6.793,8.896,0.000,0
857,42.854,27.965,32.400,-1.0000,-450.000,0.3916,0.0000,0.0000,-8.520,6.793,8.449,0.000,0
859,42.954,29.013,32.400,-1.0000,-449.372,0.4771,0.0000,0.0000,-4.179,6.793,7.990,0.000,0
861,43.054,31.243,32.400,-1.0000,-447.004,0.5117,0.0000,0.0000,-0.815,5.654,7.814,0.000,0
863,43.154,33.233,32.400,-1.0000,-444.199,0.3772,0.0000,0.0000,4.444,5.654,7.372,0.000,0
864,43.250,33.472,32.400,-1.0000,-441.021,0.2591,0.0000,0.0000,10.284,5.654,6.943,0.000,0
866,43.341,32.680,32.400,-1.0000,-439.669,0.1223,0.0000,0.0000,16.138,5.654,6.549,0.000,0
868,43.429,29.736,32.400,-1.0000,-439.190,0.1435,0.0000,0.0000,22.359,5.654,6.192,0.000,0
870,43.516,27.800,32.400,-0.8770,-438.827,0.1574,0.0000,0.0000,28.693,5.654,5.877,0.000,0
872,43.606,26.634,32.400,-0.6570,-397.436,0.1658,0.0000,0.0000,35.479,5.654,5.607,0.000,0
873,43.694,24.530,32.400,-0.4370,-334.781,0.1810,0.0000,0.0000,42.095,5.654,5.307,0.000,0
875,43.782,24.199,32.400,-0.2170,-262.312,0.1815,0.0000,0.0000,48.118,4.705,5.346,0.000,0
877,43.879,22.660,32.400,0.0030,-181.302,0.1925,0.0000,0.0000,54.148,4.705,5.171,0.000,0
879,43.976,21.430,32.400,0.2230,-92.190,0.2014,0.0000,0.0000,59.758,4.705,5.008,0.000,0
881,44.066,20.935,32.400,0.4430,-0.454,0.2050,0.0000,0.0000,64.313,4.705,4.870,0.000,0
882,44.147,19.563,32.400,0.6630,51.251,0.2148,0.0000,0.0000,68.686,4.705,4.766,0.000,0
884,44.226,19.199,32.400,0.8830,104.664,0.2175,0.0000,0.0000,72.204,4.705,4.693,0.000,0
886,44.304,19.185,32.400,1.0000,164.324,0.2176,0.0000,0.0000,75.296,4.705,4.645,0.000,0
887,44.384,18.614,32.400,1.0000,221.700,0.2217,0.0000,0.0000,77.658,4.705,4.616,0.000,0
889,44.463,18.209,32.400,1.0000,272.790,0.2246,0.0000,0.0000,79.441,4.705,4.607,0.000,0
890,44.539,18.164,32.400,1.0000,317.511,0.2234,0.0000,0.0000,80.274,3.975,4.746,0.000,0
892,44.613,18.225,32.400,1.0000,355.875,0.2230,0.0000,0.0000,81.330,3.975,4.770,0.000,0
893,44.686,18.059,32.400,1.0000,389.794,0.2242,0.0000,0.0000,81.116,3.975,4.810,0.000,0
895,44.756,18.035,32.400,1.0000,419.129,0.2244,0.0000,0.0000,81.087,3.975,4.862,0.000,0
896,44.841,17.841,32.400,1.0000,445.284,0.2258,0.0000,0.0000,79.968,3.975,4.926,0.000,0
898,44.917,17.749,32.400,1.0000,450.000,0.2264,0.0000,0.0000,77.123,3.975,5.004,0.000,0
899,44.999,17.739,32.400,1.0000,450.000,0.2265,0.0000,0.0000,73.828,3.975,5.097,0.000,0
901,45.078,18.068,32.400,1.0000,450.000,0.2241,0.0000,0.0000,71.521,3.975,5.205,0.000,0
