tick,stage,speed_kph,steering_cmd_norm,steering_wheel_deg,steering_input,throttle_cmd,brake_cmd,lane_offset,lane_confidence,route_heading_error_deg,route_lookahead_m,route_speed_target_kph,route_curve_speed_cap_kph,route_preview_curvature,route_preview_distance_m,route_progress_index,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_sample_count,sensor_speed_target_kph,sensor_curve_speed_cap_kph,sensor_obstacle_speed_cap_kph,sensor_lateral_accel_cap_kph,sensor_depth_min_m,sensor_close_fraction,sensor_lateral_accel_mps2,imitation_pred_norm,imitation_speed_target_kph,imitation_blend,control_phase,throttle_cap,damage
69,custom,6.911,-0.254379,-18.887,0.045621,0.000000,0.000000,-1.000000,1.000,-162.537,13.248,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.503050,0.000
70,custom,7.088,-0.554379,105.163,-0.254379,0.000000,0.000000,-1.000000,1.000,-163.375,13.280,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.362522,0.000
71,custom,6.915,-0.844033,190.611,-0.475365,0.000000,0.000000,-1.000000,1.000,-165.049,13.248,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.214913,0.000
72,custom,6.414,-0.945411,259.723,-0.639719,0.000000,0.000000,-1.000000,1.000,-166.568,13.158,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.161257,0.000
73,custom,6.241,-0.980894,307.127,-0.751656,0.000000,0.000000,-1.000000,1.000,-167.986,13.127,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.142268,0.000
74,custom,6.273,-0.993313,344.246,-0.838894,0.000000,0.000000,-1.000000,1.000,-169.448,13.133,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.135597,0.000
75,custom,6.122,-0.997660,372.528,-0.906331,0.000000,0.000000,-1.000000,1.000,-170.847,13.105,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.133259,0.000
76,custom,6.173,-0.999181,398.149,-0.967311,0.000000,0.000000,-1.000000,1.000,-172.396,13.115,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.132441,0.000
77,custom,5.820,-0.999713,413.661,-0.999181,0.072685,0.000000,-1.000000,1.000,-174.056,13.051,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.132154,0.000
78,custom,6.721,-0.999900,413.881,-0.999713,0.000000,0.000000,-0.916981,1.000,-175.734,13.214,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.132054,0.000
79,custom,6.159,-0.999965,413.958,-0.999900,0.000000,0.000000,-0.690813,1.000,-177.560,13.112,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.132019,0.000
80,custom,6.099,-0.999988,413.985,-0.999965,0.000000,0.000000,-0.450825,1.000,-179.486,13.101,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.132007,0.000
81,custom,6.389,-0.699988,413.995,-0.999988,0.000000,0.000000,-0.223530,1.000,178.694,13.154,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.289473,0.000
82,custom,6.304,-0.399988,347.634,-0.824573,0.000000,0.000000,0.014595,1.000,176.799,13.138,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.436845,0.000
83,custom,6.439,-0.099988,258.714,-0.605302,0.000000,0.000000,0.195760,1.000,175.358,13.163,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.566873,0.000
84,custom,6.756,0.200012,157.838,-0.360025,0.000000,0.000000,0.320082,1.000,174.372,13.220,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.526471,0.000
85,custom,6.335,0.500012,46.603,-0.088224,0.000000,0.000000,0.389377,1.000,173.824,13.144,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.389101,0.000
86,custom,5.865,0.800012,-39.435,0.108959,0.130855,0.000000,0.398908,1.000,173.749,13.059,8.000,180.000,0.000000,35.000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_power,0.237918,0.000
87,custom,8.332,0.930004,-109.704,0.280425,0.000000,0.000000,0.369231,1.000,173.983,13.504,8.000,180.000,0.000000,35.985,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,160.000,0.000,0.000,0.000,inf,0.000000,0.000000,0.000000,8.000,0.000000,route_coast,0.169470,0.000
